observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level,label_source
15.0,108.0,3054.0000000000005,0.2600000000000001,17.999999999999996,91.0,24.3,113.0,18.0,3.2,8.0,3.999999999999977,70.0,0.0,4,expert_verified
15.0,108.0,3065.0,0.1400000000000001,17.999999999999996,91.0,24.7,113.0,18.0,3.2,8.0,3.999999999999977,70.0,0.0,4,expert_verified
15.0,109.0,3078.0,-0.2199999999999998,17.999999999999996,91.0,24.7,113.0,18.0,3.2,8.0,3.999999999999977,70.0,0.0,4,expert_verified
15.0,110.0,3098.0,-0.2199999999999998,17.599999999999998,91.0,20.399999999999995,113.0,18.0,3.2,8.0,3.999999999999977,90.0,1.0,4,expert_verified
15.0,108.0,3087.0,-0.2199999999999998,17.999999999999996,91.0,19.6,111.0,18.0,3.2,8.0,2.999999999999989,90.0,1.0,4,expert_verified
15.0,108.0,3091.0000000000005,-0.2199999999999998,18.399999999999995,91.0,25.1,111.0,18.0,3.2,8.0,2.999999999999989,90.0,1.0,4,expert_verified
15.0,106.0,3066.0,-0.2600000000000001,17.999999999999996,91.0,25.1,111.0,18.0,3.2,8.0,3.999999999999977,90.0,1.0,4,expert_verified
15.0,106.0,3036.0,-0.1400000000000001,17.999999999999996,91.0,24.7,111.0,18.0,3.2,8.0,4.99999999999999,70.0,2.0,4,expert_verified
15.0,105.0,2997.0,-0.1400000000000001,17.999999999999996,91.0,24.7,110.0,18.0,3.2,8.0,5.999999999999978,70.0,2.0,4,expert_verified
15.0,104.0,2985.0,-0.2499999999999997,17.999999999999996,91.0,24.7,110.0,18.0,3.2,8.0,4.99999999999999,70.0,2.0,4,expert_verified
15.0,104.0,2953.0,-0.2600000000000001,17.999999999999996,91.0,24.3,105.0,18.0,3.2,8.0,4.99999999999999,70.0,2.0,4,expert_verified
15.0,104.0,2960.9999999999995,0.0,17.999999999999996,91.0,24.3,107.0,18.0,3.2,8.0,7.999999999999979,70.0,2.0,4,expert_verified
15.0,104.0,2972.0,0.1299999999999997,17.999999999999996,91.0,24.3,107.0,18.0,3.2,8.0,7.999999999999979,70.0,2.0,4,expert_verified
15.0,104.0,2978.0,0.0,17.999999999999996,91.0,24.7,109.0,18.0,3.2,8.0,7.999999999999979,70.0,2.0,4,expert_verified
15.0,103.0,2953.0,-0.2800000000000002,17.999999999999996,92.0,24.3,109.0,18.0,3.2,8.0,9.99999999999998,70.0,2.0,4,expert_verified
15.0,104.0,2930.0,-0.6600000000000004,17.999999999999996,91.0,24.3,109.0,18.0,3.2,8.0,9.99999999999998,70.0,2.0,4,expert_verified
15.0,104.0,2970.0,-0.6600000000000004,17.999999999999996,91.0,24.3,107.0,18.0,3.2,8.0,8.999999999999991,90.0,0.0,3,expert_verified
15.0,105.0,3007.0,-0.6600000000000004,17.999999999999996,91.0,24.7,107.0,18.0,3.2,8.0,9.99999999999998,90.0,0.0,4,expert_verified
15.0,104.0,3003.0,-0.6600000000000004,17.999999999999996,91.0,25.1,107.0,18.0,3.2,8.0,7.999999999999979,90.0,0.0,4,expert_verified
15.0,99.0,2840.0,-0.7800000000000004,17.599999999999998,91.0,24.3,105.0,18.0,3.2,8.0,7.999999999999979,90.0,0.0,3,expert_verified
15.0,100.0,2878.0,0.3899999999999998,17.599999999999998,91.0,23.9,105.0,18.0,3.2,8.0,7.999999999999979,90.0,0.0,3,expert_verified
15.0,99.0,2833.0,-0.1999999999999997,17.599999999999998,91.0,24.3,105.0,18.0,3.2,8.0,7.999999999999979,90.0,0.0,3,expert_verified
15.0,92.0,2626.0,0.2999999999999996,17.299999999999994,91.0,23.9,104.0,18.0,3.2,8.0,9.99999999999998,90.0,0.0,3,expert_verified
15.0,97.0,2775.0,-0.1299999999999997,17.599999999999998,91.0,24.3,102.0,18.0,3.2,8.0,6.999999999999991,90.0,0.0,3,expert_verified
15.0,99.0,2836.0,0.1299999999999997,17.599999999999998,90.0,23.5,101.0,18.0,3.2,8.0,6.999999999999991,90.0,0.0,3,expert_verified
15.0,98.0,2844.0,-0.2199999999999998,17.599999999999998,91.0,23.5,101.0,18.0,3.2,8.0,7.999999999999979,80.0,0.0,3,expert_verified
15.0,99.0,2851.0000000000005,0.2499999999999997,17.599999999999998,91.0,23.5,97.0,18.0,3.2,8.0,15.999999999999982,80.0,0.0,3,expert_verified
15.0,100.0,2865.0,0.1400000000000001,17.599999999999998,91.0,23.5,97.0,18.0,3.2,8.0,14.999999999999996,80.0,0.0,3,expert_verified
15.0,98.0,2823.0,0.0,17.999999999999996,91.0,26.7,97.0,18.0,3.2,8.0,17.999999999999982,80.0,0.0,3,expert_verified
15.0,99.0,2824.0,-0.1100000000000002,17.599999999999998,91.0,24.7,98.0,18.0,3.2,8.0,15.999999999999982,80.0,0.0,3,expert_verified
15.0,93.0,2772.0,-0.4000000000000002,34.1,91.0,25.1,100.0,18.0,3.2,8.0,12.999999999999996,80.0,0.0,3,expert_verified
15.0,96.0,2739.0,0.2600000000000001,27.1,91.0,82.4,101.0,18.0,3.2,8.0,12.999999999999996,80.0,0.0,3,expert_verified
15.0,103.0,2931.0,0.5600000000000005,32.89999999999999,91.0,70.6,101.0,18.0,3.2,8.0,21.999999999999982,80.0,0.0,4,expert_verified
15.0,104.0,2963.0,0.55,17.599999999999998,92.0,45.1,101.0,18.0,3.2,8.0,21.0,80.0,0.0,4,expert_verified
15.0,104.0,2940.0,0.1400000000000001,21.59999999999999,92.0,31.0,101.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,4,expert_verified
15.0,106.0,3038.0,0.2600000000000001,33.3,92.0,82.0,101.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,4,expert_verified
15.0,106.0,3070.0,0.2499999999999997,23.1,92.0,50.2,100.0,18.0,3.2,8.0,21.0,80.0,0.0,4,expert_verified
15.0,108.0,3073.0,0.31,17.299999999999994,93.0,48.6,100.0,18.0,3.2,8.0,21.999999999999982,80.0,0.0,4,expert_verified
15.0,108.0,3097.0,0.0999999999999998,27.8,92.0,63.1,100.0,18.0,3.2,8.0,19.0,80.0,0.0,4,expert_verified
15.0,108.0,3111.0,0.0799999999999997,20.0,92.0,80.0,98.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,4,expert_verified
15.0,109.0,3126.0,0.0900000000000001,32.5,92.0,76.5,98.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,4,expert_verified
15.0,110.0,3140.0,0.19,24.7,92.0,24.7,98.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,4,expert_verified
15.0,108.0,3102.0,-0.1400000000000001,17.999999999999996,92.0,23.1,97.0,18.0,3.2,8.0,19.0,80.0,0.0,4,expert_verified
15.0,106.0,3097.0,-0.4099999999999999,19.59999999999999,91.0,30.6,97.0,18.0,3.2,8.0,16.999999999999996,80.0,0.0,4,expert_verified
15.0,104.0,2994.0,-0.5200000000000002,17.299999999999994,91.0,25.1,97.0,18.0,3.2,8.0,15.999999999999982,80.0,0.0,3,expert_verified
15.0,86.0,2563.0,-1.1300000000000003,19.59999999999999,91.0,33.7,101.0,18.0,3.2,8.0,2.999999999999989,80.0,0.0,3,expert_verified
15.0,82.0,2381.0,-0.55,33.3,91.0,36.1,101.0,18.0,3.2,8.0,3.999999999999977,80.0,0.0,3,expert_verified
15.0,74.0,2688.0,-0.4200000000000003,46.3,93.0,67.5,102.0,18.0,3.2,8.0,0.999999999999988,80.0,0.0,2,expert_verified
15.0,74.0,2648.0000000000005,-0.1299999999999997,31.0,92.0,83.1,104.0,18.0,3.2,8.0,0.999999999999988,90.0,0.0,2,expert_verified
15.0,74.0,2664.0,-0.1299999999999997,65.89999999999999,92.0,89.4,104.0,18.0,3.2,8.0,0.999999999999988,90.0,0.0,2,expert_verified
15.0,75.0,2726.0,0.0900000000000001,60.79999999999998,92.0,89.4,106.0,18.0,3.2,8.0,0.0,90.0,0.0,2,expert_verified
15.0,35.99999999999999,1415.9999999999995,-2.1500000000000004,14.099999999999998,92.0,27.8,102.0,18.0,3.2,8.0,10.999999999999991,90.0,0.0,3,expert_verified
15.0,22.0,1192.0,-1.8400000000000003,13.699999999999996,92.0,23.1,102.0,18.0,3.2,8.0,23.999999999999982,90.0,5.999999999999999,4,expert_verified
15.0,18.999999999999996,1023.0,-1.2800000000000005,13.299999999999994,92.0,23.5,102.0,18.0,3.2,8.0,23.999999999999982,90.0,5.999999999999999,4,expert_verified
15.0,12.999999999999998,1046.9999999999998,-1.2400000000000002,13.299999999999994,92.0,21.199999999999992,102.0,18.0,3.2,8.0,23.999999999999982,90.0,5.999999999999999,4,expert_verified
15.0,7.999999999999988,1037.9999999999995,-1.2100000000000004,13.299999999999994,92.0,20.399999999999995,105.0,18.0,3.2,8.0,93.0,90.0,5.999999999999999,4,expert_verified
15.0,3.999999999999988,973.9999999999995,-1.12,17.599999999999998,93.0,52.5,106.0,18.0,3.2,8.0,93.0,90.0,5.999999999999999,4,expert_verified
15.0,5.999999999999995,1402.9999999999998,0.1299999999999997,14.900000000000002,93.0,39.6,106.0,18.0,3.2,8.0,93.0,90.0,5.999999999999999,4,expert_verified
15.0,5.999999999999995,986.0,0.1299999999999997,22.0,94.0,28.2,109.0,18.0,3.2,8.0,93.0,90.0,5.999999999999999,4,expert_verified
15.0,12.999999999999998,1948.0,0.5400000000000004,29.4,94.0,70.2,109.0,18.0,3.2,8.0,93.0,90.0,5.999999999999999,4,expert_verified
15.0,13.999999999999996,2164.0,0.7800000000000004,16.099999999999998,94.0,44.29999999999999,110.0,18.0,3.2,8.0,101.0,90.0,5.999999999999999,4,expert_verified
15.0,12.999999999999998,1839.0,0.0,14.900000000000002,94.0,39.2,110.0,18.0,3.2,8.0,101.0,90.0,5.999999999999999,4,expert_verified
15.0,11.99999999999999,1026.9999999999998,-0.2499999999999997,17.299999999999994,94.0,46.29999999999999,110.0,18.0,3.2,8.0,102.0,90.0,5.999999999999999,4,expert_verified
15.0,12.999999999999998,973.9999999999995,0.0,14.099999999999998,94.0,38.79999999999999,110.0,18.0,3.2,8.0,102.0,90.0,5.999999999999999,4,expert_verified
15.0,11.99999999999999,941.0,0.0,14.900000000000002,94.0,37.6,109.0,18.0,3.2,8.0,102.0,90.0,5.999999999999999,4,expert_verified
15.0,11.99999999999999,914.0,-0.1299999999999997,16.899999999999995,94.0,40.39999999999999,109.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,12.999999999999998,974.9999999999995,0.1400000000000001,21.2,94.0,78.4,109.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,14.999999999999991,1198.9999999999998,0.3300000000000002,14.5,95.0,55.3,110.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,13.999999999999996,1145.9999999999998,0.0,13.699999999999996,95.0,24.7,110.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,12.999999999999998,1020.0,-0.2600000000000001,16.899999999999995,95.0,37.3,110.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,14.999999999999991,1170.0,-0.1299999999999997,23.5,95.0,78.0,110.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,18.999999999999996,1466.0,0.5299999999999999,23.5,95.0,80.4,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,19.99999999999999,1695.0,0.6900000000000002,26.7,95.0,52.20000000000001,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,21.0,1019.0,0.5299999999999999,69.4,95.0,86.7,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,23.99999999999999,1175.0,0.4500000000000002,68.19999999999999,95.0,88.2,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,30.0,1577.0,0.6900000000000002,58.39999999999999,95.0,89.0,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,33.99999999999999,1742.9999999999998,0.91,23.1,95.0,56.49999999999999,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,37.99999999999999,1879.0,0.9300000000000002,17.599999999999998,95.0,36.1,110.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4,expert_verified
15.0,39.99999999999999,1944.0,0.6900000000000002,17.299999999999994,95.0,34.1,109.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,41.99999999999999,2043.0,0.4099999999999999,17.599999999999998,95.0,34.9,110.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,43.0,2120.0,0.2699999999999998,16.099999999999998,94.0,20.8,110.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4,expert_verified
15.0,45.0,2164.0,0.2800000000000002,16.099999999999998,94.0,21.59999999999999,110.0,18.0,3.2,8.0,102.0,90.0,0.0,3,expert_verified
15.0,51.99999999999999,2486.0,0.5200000000000002,16.899999999999995,94.0,39.99999999999999,110.0,18.0,3.2,8.0,29.99999999999999,90.0,0.0,3,expert_verified
15.0,69.0,2613.0,1.0099999999999998,56.1,92.0,89.8,110.0,18.0,3.2,8.0,5.999999999999978,80.0,0.0,2,expert_verified
15.0,73.0,2625.0,-0.1299999999999997,17.299999999999994,93.0,23.1,110.0,18.0,3.2,8.0,2.999999999999989,80.0,0.0,2,expert_verified
15.0,84.00000000000001,3062.0,0.4000000000000002,18.399999999999995,91.0,21.199999999999992,113.0,18.0,3.2,8.0,6.999999999999991,80.0,1.0,4,expert_verified
15.0,87.0,3116.0,0.3899999999999998,17.599999999999998,91.0,24.3,113.0,18.0,3.2,8.0,6.999999999999991,70.0,1.0,4,expert_verified
15.0,87.0,3150.0,0.3899999999999998,17.599999999999998,91.0,21.59999999999999,113.0,18.0,3.2,8.0,6.999999999999991,70.0,1.0,4,expert_verified
15.0,86.0,3140.0,0.1400000000000001,18.399999999999995,91.0,25.500000000000004,113.0,18.0,3.2,8.0,5.999999999999978,70.0,1.0,4,expert_verified
15.0,87.0,3163.0,0.1699999999999999,18.399999999999995,91.0,25.1,113.0,18.0,3.2,8.0,5.999999999999978,70.0,1.0,4,expert_verified
15.0,88.0,3181.0,0.1699999999999999,17.599999999999998,91.0,21.59999999999999,111.0,18.0,3.2,8.0,6.999999999999991,70.0,1.0,4,expert_verified
15.0,91.0,3174.0,0.2300000000000003,34.5,91.0,38.39999999999999,110.0,18.0,3.2,8.0,7.999999999999979,90.0,1.0,4,expert_verified
15.0,96.0,2772.0,-0.5299999999999999,17.299999999999994,91.0,24.3,106.0,18.0,3.2,8.0,8.999999999999991,70.0,1.0,4,expert_verified
15.0,94.0,2688.0,-0.5299999999999999,17.299999999999994,91.0,24.3,106.0,18.0,3.2,8.0,7.999999999999979,70.0,1.0,4,expert_verified
15.0,90.0,2599.0,-0.7499999999999998,17.299999999999994,91.0,23.9,104.0,18.0,3.2,8.0,7.999999999999979,70.0,1.0,3,expert_verified
15.0,98.0,2799.0,0.5099999999999998,17.599999999999998,91.0,23.9,98.0,18.0,3.2,8.0,4.99999999999999,90.0,0.0,2,expert_verified
15.0,73.0,2054.0,-0.98,16.099999999999998,91.0,21.999999999999996,98.0,18.0,3.2,8.0,1.999999999999976,90.0,0.0,2,expert_verified
15.0,67.0,1904.9999999999995,-0.2600000000000001,15.699999999999996,91.0,29.399999999999995,98.0,18.0,3.2,8.0,75.0,90.0,7.0,3,expert_verified
15.0,63.99999999999999,1849.0,-0.2600000000000001,18.800000000000004,91.0,39.99999999999999,98.0,18.0,3.2,8.0,81.0,90.0,7.0,3,expert_verified
15.0,63.99999999999999,1846.0,-0.1299999999999997,15.299999999999994,92.0,22.4,98.0,18.0,3.2,8.0,82.0,90.0,9.0,3,expert_verified
15.0,63.99999999999999,1827.0,-0.1400000000000001,15.299999999999994,92.0,21.59999999999999,98.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3,expert_verified
15.0,63.0,1672.9999999999998,-0.1400000000000001,15.299999999999994,92.0,22.4,98.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3,expert_verified
15.0,55.99999999999999,1672.9999999999998,-0.6499999999999999,14.900000000000002,92.0,22.4,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3,expert_verified
15.0,50.00000000000001,1466.9999999999998,-0.96,14.5,92.0,21.999999999999996,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3,expert_verified
15.0,30.0,1397.9999999999998,-1.5200000000000005,14.099999999999998,93.0,23.5,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3,expert_verified
15.0,30.999999999999996,2343.0,0.6799999999999997,29.8,93.0,71.8,104.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,33.99999999999999,2619.0,0.6799999999999997,20.0,94.0,30.2,104.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,33.99999999999999,2646.0,0.5299999999999999,20.8,94.0,28.6,104.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,35.99999999999999,2644.0,0.2100000000000001,18.399999999999995,94.0,28.2,107.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,35.99999999999999,2688.0,0.1100000000000002,18.399999999999995,94.0,29.0,107.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,37.0,2774.0,0.1299999999999997,19.59999999999999,93.0,34.1,109.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,39.0,2935.0,0.2499999999999997,22.0,92.0,46.7,109.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,43.99999999999999,3246.0,0.5200000000000002,34.9,92.0,74.5,109.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,47.99999999999999,3587.9999999999995,1.03,33.7,92.0,85.9,110.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,51.99999999999999,2486.0,0.9500000000000004,56.89999999999999,91.0,89.8,110.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4,expert_verified
15.0,55.99999999999999,2680.0,0.9500000000000004,59.99999999999999,91.0,89.8,111.0,18.0,3.2,8.0,82.0,90.0,9.0,4,expert_verified
15.0,61.0,2882.0,0.9500000000000004,62.39999999999999,91.0,83.9,111.0,18.0,3.2,8.0,82.0,90.0,9.0,4,expert_verified
15.0,61.99999999999999,3083.0,0.8299999999999995,25.899999999999988,91.0,71.8,111.0,18.0,3.2,8.0,82.0,90.0,9.0,4,expert_verified
15.0,67.0,3190.0,0.5799999999999998,29.8,91.0,56.9,111.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4,expert_verified
15.0,69.0,3271.0,0.6100000000000004,26.3,92.0,65.1,111.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4,expert_verified
15.0,72.0,3413.0,0.5799999999999998,28.999999999999996,92.0,73.7,111.0,18.0,3.2,8.0,81.0,90.0,7.999999999999999,4,expert_verified
15.0,72.0,3532.9999999999995,0.4399999999999997,18.399999999999995,92.0,20.399999999999995,110.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4,expert_verified
15.0,75.0,2701.0,0.4399999999999997,59.99999999999999,92.0,89.4,110.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4,expert_verified
15.0,78.0,2797.0,0.4599999999999998,61.6,93.0,89.8,110.0,18.0,3.2,8.0,15.999999999999982,90.0,7.999999999999999,3,expert_verified
15.0,82.0,2964.0,0.5099999999999998,63.89999999999999,94.0,90.2,110.0,18.0,3.2,8.0,9.99999999999998,70.0,2.0,4,expert_verified
15.0,84.00000000000001,3000.0,0.0,35.7,94.0,90.2,107.0,18.0,3.2,8.0,4.99999999999999,70.0,0.0,3,expert_verified
15.0,84.00000000000001,3020.0,0.1100000000000002,23.1,94.0,75.7,107.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4,expert_verified
15.0,84.00000000000001,3029.0,0.1100000000000002,31.4,94.0,72.2,110.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4,expert_verified
15.0,84.00000000000001,3025.0,-0.1299999999999997,25.899999999999988,94.0,58.8,110.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4,expert_verified
15.0,82.0,3005.0,-0.1299999999999997,52.5,94.0,87.1,110.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4,expert_verified
15.0,80.0,2913.0,0.0,63.89999999999999,92.0,90.2,109.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,3,expert_verified
15.0,78.0,2810.0,-0.1400000000000001,62.39999999999999,94.0,89.4,109.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,3,expert_verified
15.0,75.99999999999999,2778.0,-0.2300000000000003,38.0,94.0,89.4,109.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,3,expert_verified
15.0,75.0,2724.0,0.1299999999999997,60.79999999999998,94.0,89.0,110.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,3,expert_verified
15.0,75.0,2745.0,0.0,61.19999999999999,94.0,89.4,107.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,3,expert_verified
15.0,75.0,2722.0000000000005,0.0,18.800000000000004,93.0,83.5,101.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,3,expert_verified
15.0,91.0,2593.0,0.0,16.899999999999995,94.0,23.5,101.0,6.999999999999997,7.999999999999998,0.0,10.999999999999991,80.0,1.0,2,expert_verified
15.0,96.0,2753.0,-0.0999999999999998,61.19999999999999,93.0,89.4,100.0,6.999999999999997,7.999999999999998,0.0,2.999999999999989,70.0,0.0,1,expert_verified
15.0,86.0,2467.0,-0.0999999999999998,56.1,94.0,89.8,100.0,6.999999999999997,7.999999999999998,0.0,4.99999999999999,60.0,0.0,1,expert_verified
15.0,82.0,3003.0,0.0,65.5,93.0,89.8,105.0,6.999999999999997,7.999999999999998,0.0,5.999999999999978,70.0,0.0,2,expert_verified
15.0,75.0,2707.0,0.2899999999999999,23.1,94.0,62.400000000000006,96.0,18.0,3.2,0.0,3.999999999999977,60.0,0.0,2,expert_verified
15.0,78.0,2772.0,0.2899999999999999,22.699999999999992,94.0,75.7,96.0,18.0,3.2,0.0,3.999999999999977,60.0,0.0,2,expert_verified
15.0,78.0,2835.0,-0.1400000000000001,17.599999999999998,94.0,23.5,100.0,18.0,3.2,0.0,7.999999999999979,60.0,0.0,2,expert_verified
15.0,75.0,2745.0,-0.2800000000000002,17.299999999999994,93.0,23.5,101.0,18.0,3.2,0.0,8.999999999999991,60.0,0.0,3,expert_verified
15.0,75.0,2719.0,-0.2800000000000002,20.0,93.0,32.49999999999999,101.0,18.0,3.2,0.0,11.99999999999998,60.0,0.0,3,expert_verified
15.0,75.0,2719.0,0.0,18.399999999999995,92.0,30.2,101.0,18.0,3.2,0.0,71.0,50.0,3.0,4,expert_verified
15.0,75.0,2697.0,0.0,17.299999999999994,92.0,20.8,101.0,18.0,3.2,0.0,71.0,50.0,3.0,4,expert_verified
15.0,74.0,2688.0,-0.2199999999999998,17.299999999999994,92.0,23.9,101.0,18.0,3.2,0.0,82.0,50.0,3.0,4,expert_verified
15.0,70.0,2593.0,-0.9300000000000002,16.899999999999995,92.0,23.9,101.0,18.0,3.2,0.0,90.0,50.0,3.0,4,expert_verified
15.0,61.99999999999999,2304.0,-1.63,16.5,92.0,22.4,101.0,18.0,3.2,0.0,92.0,50.0,3.0,4,expert_verified
15.0,1.9999999999999936,981.0,-0.9300000000000002,13.299999999999994,92.0,23.5,100.0,18.0,3.2,0.0,96.0,50.0,3.0,3,expert_verified
15.0,41.99999999999999,1952.0,0.1400000000000001,15.299999999999994,94.0,21.199999999999992,100.0,18.0,3.2,0.0,93.0,50.0,3.0,2,expert_verified
15.0,27.99999999999999,1379.9999999999998,-1.3999999999999997,14.099999999999998,94.0,26.3,100.0,18.0,3.2,0.0,93.0,50.0,3.0,3,expert_verified
15.0,26.0,1262.9999999999998,-0.9000000000000004,14.099999999999998,94.0,22.699999999999992,100.0,18.0,3.2,0.0,93.0,50.0,3.0,3,expert_verified
15.0,26.999999999999996,1312.9999999999998,0.1100000000000002,20.0,94.0,81.2,100.0,18.0,3.2,0.0,94.0,50.0,3.0,3,expert_verified
15.0,30.999999999999996,1482.0,0.67,70.6,94.0,89.0,100.0,18.0,3.2,0.0,95.0,50.0,3.0,3,expert_verified
15.0,55.0,2864.0,0.7699999999999999,57.3,94.0,89.4,100.0,18.0,3.2,0.0,95.0,50.0,3.0,3,expert_verified
15.0,58.00000000000001,2658.0,0.6900000000000002,45.89999999999999,94.0,91.4,101.0,18.0,3.2,0.0,96.0,50.0,3.0,3,expert_verified
15.0,72.0,2593.0,0.4500000000000002,16.099999999999998,94.0,21.59999999999999,109.0,18.0,3.2,0.0,93.0,70.0,4.0,3,expert_verified
15.0,79.0,2268.0,0.1299999999999997,16.5,93.0,21.999999999999996,104.0,18.0,3.2,0.0,0.999999999999988,70.0,0.0,2,expert_verified
15.0,93.0,2702.0,-0.3899999999999998,18.399999999999995,91.0,43.1,89.0,6.999999999999997,7.999999999999998,0.0,6.999999999999991,90.0,0.0,1,expert_verified
15.0,103.0,2933.0,-0.2600000000000001,84.3,92.0,92.5,100.0,6.999999999999997,7.999999999999998,0.0,2.999999999999989,90.0,0.0,1,expert_verified
15.0,84.00000000000001,2425.9999999999995,-0.3699999999999996,80.0,93.0,92.5,104.0,6.999999999999997,7.999999999999998,0.0,5.999999999999978,60.0,0.0,2,expert_verified
15.0,87.0,3125.0,0.4399999999999997,85.5,94.0,94.9,104.0,6.999999999999997,7.999999999999998,0.0,10.999999999999991,80.0,1.0,2,expert_verified
15.0,106.0,3076.0,0.3899999999999998,69.4,94.0,91.0,106.0,6.999999999999997,7.999999999999998,0.0,12.999999999999996,70.0,0.0,3,expert_verified
15.0,114.0,3276.0,0.0,17.299999999999994,94.0,21.59999999999999,97.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4,expert_verified
15.0,114.0,3241.0,0.0,17.599999999999998,94.0,19.6,98.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4,expert_verified
15.0,112.0,3221.0,-0.2300000000000003,18.399999999999995,93.0,25.1,98.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4,expert_verified
15.0,112.0,3199.0,0.0,18.399999999999995,93.0,25.1,98.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4,expert_verified
15.0,111.0,3184.0,0.0,18.399999999999995,93.0,24.7,100.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4,expert_verified
15.0,111.0,3171.0,-0.1299999999999997,18.399999999999995,92.0,24.7,100.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4,expert_verified
15.0,108.0,3089.0,-0.2199999999999998,17.999999999999996,91.0,24.3,101.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4,expert_verified
15.0,109.0,3100.0,0.0,17.999999999999996,91.0,24.3,101.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4,expert_verified
15.0,109.0,3100.0,0.1400000000000001,17.999999999999996,91.0,24.3,104.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4,expert_verified
15.0,108.0,3078.0,-0.1299999999999997,17.999999999999996,91.0,23.9,104.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4,expert_verified
15.0,109.0,3088.0,-0.1299999999999997,17.999999999999996,91.0,24.3,105.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4,expert_verified
